title,content,is_subjective
"Pemkot Pangkalpinang Rakor dengan Kemendagri, Bahas Pengendalian Inflasi","Pemerintah Kota Pangkalpinang melalui Sekretaris Daerah (Sekda) Kota Pangkalpinang menghadiri Rapat Koordinasi dalam rangka pengendalian inflasi tahun 2023 dari Smart Room Center (SRC), Senin (4/12/2023). Rapat ini digelar oleh Kementerian Dalam Negeri Republik Indonesia melalui Zoom meeting. Pertemuan secara virtual tersebut membahas kondisi inflasi provinsi dan kabupaten/kota di seluruh Indonesia, baik inflasi gabungan kota per provinsi (y-o-y) pada bulan Oktober 2023. Pada penjelasan tersebut disampaikan 10 kabupaten dengan inflasi tertinggi dan 10 terendah. Begitu pula dengan kota se-Indonesia pada Oktober tahun 2023. Diketahui, Kota Pangkalpinang tidak termasuk ke dalam 10 kota dengan inflasi tertinggi di Indonesia. Sedangkan pada Indeks Perkembangan Harga (IPH) sebagai proxy inflasi pada minggu IV November tahun 2023, Provinsi Kepulauan Bangka Belitung berada pada angka 1,56. Disampaikan pula IPH dari setiap kabupaten atau kota di seluruh Indonesia. ",1
LIVE: Tiba-tiba Sadar Mental Health,"Dalam beberapa tahun ke belakang, tingkat kesadaran akan kesehatan mental kian meningkat. Topik-topik mengenai pentingnya menjaga jiwa tetap sehat jadi bahasan di mana-mana. Banyak yang beranggapan bahwa peningkatan ini terjadi sebagai dampak dari pandemi Covid-19. Pada masa pandemi, kecemasan melanda hampir setiap orang. 'Terkurung' di dalam rumah dengan minim interaksi sosial pun dianggap cukup mengguncang mental seseorang. Terlepas dari apa sebabnya, yang jelas kini orang-orang tahu bahwa kesehatan mental sama pentingnya seperti kesehatan fisik. Namun sayangnya, peningkatan kesadaran ini memunculkan fenomena baru yang kurang menyehatkan. Akses informasi tentang kesehatan mental yang berjibun pada akhirnya memicu self diagnose. Nama terakhir adalah kebiasaan mendiagnosis diri sendiri hanya berdasarkan informasi yang diketahui atau dibaca, tanpa memeriksakan diri secara langsung ke profesional jiwa. Pengakuan banyak public figure soal masalah mental yang dialami pun memicu euforia tersendiri. Kini, barangkali mengidap masalah mental tertentu dianggap sebagai 'tren'. Masih dalam rangka Hari Kesehatan Mental Sedunia yang jatuh pada bulan Oktober, CNNIndonesia.com akan membahas tentang tren kesadaran akan kesehatan mental tersebut pada program diskusi ""Secret at Newsroom: Tiba-tiba Sadar Mental Health"". Diskusi menghadirkan narasumber: 1. Psikolog Mira Amir 2. Mental health survivor & influencer Yovania Asyifa Jami Diskusi akan tayang pada Jumat, 20 Oktober 2023 pukul 19.00 WIB. Diskusi dapat disaksikan secara streaming di kanal YouTube CNNIndonesia atau di laman ini. ",1
Harga Emas Antam Hari Ini 6 Desember 2023 Anjlok Rp 12.000 Per Gram,"JAKARTA,  Harga emas batangan PT Aneka Tambang (Persero) Tbk anjlok lagi Rp 12.000 per gram pada hari ini, Rabu (6/12/2023), setelah pada hari sebelumnya sudah anjlok Rp 23.000 per gram. Mengutip laman Logam Mulia, harga emas Antam kini menjadi sebesar Rp 1.110.000 per gram, melemah dari hari sebelumnya yang sebesar Rp 1.122.000 per gram. Begitu pula dengan harga buyback yang turun Rp 12.000 per gram ke Rp 1.008.000 per gram dari sebelumnya sebesar Rp 1.020.000 per gram. Buyback adalah harga yang di dapat jika pemegang emas Antam ingin menjual emas batangan tersebut. Namun, perlu diketahui bahwa harga tersebut adalah yang berlaku di Butik Emas LM, Graha Dipta, Pulo Gadung, Jakarta Timur, sehingga bisa saja harganya berbeda pada gerai penjualan emas Antam lainnya. Adapun berdasarkan Peraturan Menteri Keuangan (PMK) Nomor 34 Tahun 2017 diatur bahwa pembelian emas batangan akan dikenakan PPh 22 sebesar 0,9 persen. Jika ingin dapat potongan pajak lebih rendah yakni sebesar 0,25 persen, menurut aturan PMK Nomor 38 Tahun 2023, maka sertakan Nomor Pokok Wajib Pajak (NPWP) setiap kali transaksi. Setiap pembelian emas batangan akan disertai dengan bukti potong PPh 22. Sedangkan untuk buyback, berdasarkan PMK Nomor 34 Tahun 2017, penjualan kembali emas batangan ke Antam dengan nilai lebih dari Rp 10 juta, akan dikenakan PPh 22 sebesar 1,5 persen untuk pemegang NPWP dan 3 persen untuk non NPWP. Untuk diketahui pula, bahwa harga buyback yang ditetapkan Antam tersebut belum termasuk pengenaan pajak bila penjualannya melebihi Rp 10 juta. PPh 22 atas transaksi buyback akan dipotong langsung dari total nilai buyback. Berikut rincian harga emas Antam hari ini: Emas 0,5 gram: Rp 605.000
Emas 1 gram: Rp 1.110.000
Emas 2 gram: Rp 2.160.000
Emas 3 gram: Rp 3.215.000
Emas 5 gram: Rp 5.325.000
Emas 10 gram: Rp 10.595.000
Emas 25 gram: Rp 26.362.000
Emas 50 gram: Rp 52.645.000
Emas 100 gram: Rp 105.212.000
Emas 250 gram: Rp 262.765.000
Emas 500 gram: Rp 525.320.000
Emas 1.000 gram: Rp 1.050.600.000 ",1
Penegasan Jokowi Tak Ada Jatah-jatahan Usai Cak Imin Bicara Kursi Menhan,"Klaim Cawapres nomor urut 2 Muhaimin Iskandar (Cak Imin) soal jatah kursi Menteri Pertahanan (Menhan) di Kabinet Indonesia Maju dijawab langsung oleh Presiden Joko Widodo (Jokowi). Jokowi menegaskan tak ada jatah terkait posisi menteri sebab hal itu merupakan kewenangan prerogatif Presiden. Jokowi menjawab pertanyaan klaim Cak Imin tersebut saat ditanya wartawan di Istana Merdeka, Jakarta Pusat, Senin (4/12/2023). Jokowi berbicara haknya sebagai presiden dalam menentukan jabatan menteri. ""Kementerian, menteri itu hak prerogatif presiden,"" kata Jokowi. Jokowi menepis klaim Cak Imin yang menyebut kursi Menhan merupakan jatah untuk dirinya. ""Nggak ada jatah-jatah seperti itu ya, nggak ada,"" kata Jokowi sambil tertawa. Pengakuan Cak Imin soal kursi Menhan itu disampaikannya dalam acara Indonesia Millenial & Gen Z Summit di Senayan Park, Jakarta Pusat, pada Minggu (26/11) lalu. Pernyataan itu disampaikan Cak Imin merespons Waketum PAN Yandri Susanto yang mempertanyakan sikap Cak Imin menggaungkan narasi perubahan padahal masih berada di pemerintahan Jokowi. Cak Imin lantas menyinggung PAN sempat menjadi partai di luar pemerintahan Jokowi. Bahkan, pada gelaran Pilpres dua kali berturut-turut mendukung Prabowo Subianto. ""Yandri ini adalah PAN, bilang saya nggak konsisten karena koalisi Jokowi tapi idenya perubahan. PAN ini dua kali pemilu dukung Prabowo. 2014 dukung Prabowo, 2019 dukung Prabowo, saya 2014 dukung Jokowi, 2019 dukung Jokowi,"" kata Cak Imin, dikutip dalam acara Indonesia Millenial and Gen-Z Summit 2023, Minggu (26/11). Berbeda dengan PAN, PKB justru sejak Pilpres 2014 dan 2019 konsisten mendukung Presiden Jokowi. Ketum PKB itu lantas menyinggung PAN yang akhirnya mendapat jatah satu kursi menteri usai bergabung sebagai partai pro pemerintah. ""Ya saya ini sebetulnya pengawal Jokowi dari awal. Tiba-tiba dia masuk koalisi Jokowi, dapat menteri satu, lumayanlah, nggak ada ujan enggak ada angin,"" ujarnya. Saat itulah Cak Imin mengaku bahwa posisi Menteri Pertahanan dalam Kabinet Indonesia Maju sebenarnya ditawarkan kepadanya. Namun, posisi tersebut akhirnya diisi oleh Ketum Gerindra Prabowo Subianto setelah partainya memutuskan menjadi bagian pro-pemerintah. ""Saya hanya ingin sampaikan, termasuk Pak Prabowo, tiba-tiba jadi menteri, aslinya Menhan itu saya sebetulnya janjinya begitu,"" ucapnya ""Jadi tiba-tiba Pak Prabowo masuk, jadi koalisi ini adalah koalisi yang tidak bisa disebut dalam pemerintahan atau di luar pemerintahan, koalisi ini adalah koalisi yang kembang-berkembang, flexible, sangat cair,"" sambungnya. Cak Imin juga memandang masih banyak pencapaian yang mesti dipertahankan ketika koalisi perubahan memenangkan Pilpres 2024. Dia mencontohkan capaian pertumbuhan ekonomi yang baik. ""Jadi menurut saya tinggal memaknai perubahan, menurut saya, banyak hal yang bisa dipertahankan dari pemerintahan ini, misalnya menjaga pertumbuhan ekonomi yang bagus. Kita bisa lihat pertumbuhannya bisa 5 persen, kalau amin menang bisa tujuh persen, itu namanya perubahan. Yang engak benar banyak juga yang harus dirubah,"" tegasnya. Partai Gerindra juga sudah angkat bicara mengenai pernyataan Cak Imin. Gerindra memandang, penunjukan menteri merupakan hak preogatif Jokowi sebagai Presiden. ""Mengenai masalah yang ditunjuk menhan bukan, atau tadi yang disebut, saya tidak mau banyak komentar, karena itu kan adalah prerogatif daripada presiden,"" kata Ketua Harian Gerindra Dasco dalam konferensi pers, Kamis (30/11/2023). Dasco menjelaskan partainya masuk belakangan di pemerintahan Jokowi sehingga tak mengetahui perjanjian koalisi sebelumnya. Saat itu, partainya memutuskan bergabung usai ditawarkan Presiden Jokowi mengimplementasikan program kampanye di bidang pertahanan yang digadang Prabowo Subianto saat Pilpres 2019 silam. ""Bahwa ketika kemudian dalam penjajakan-penjajakan ataupun dalam perjanjian-perjanjian koalisi kita waktu itu enggak tahu karena kita tidak dalam koalisi yang sama, tapi kemudian karena kami diajak untuk bergabung di pemerintahan dan ditawarkan oleh Presiden Jokowi untuk mengimplementasikan program kampanye Pak Prabowo di bidang pertahanan, ya itu kita terima pada waktu itu selebihnya kita enggak ngerti,"" imbuhnya. ",0
"Lirik Lagu Acid Queen, Singel Baru dari Tina Turner","JAKARTA, KOMPAS.com – Penyanyi dan penulis lagu asal Amerika Serikat, Tina Turner, merilis singel baru berjudul “Acid Queen”. Singel baru bergenre rock tersebut dirilis pada 24 November 2023 melalui label rekaman Parlophone Records. “Acid Queen” muncul dalam album kompilasinya yang bertajuk Queen of Rock n’ Roll. Berikut ini lirik lagu “Acid Queen” dari Tina Turner: [Verse 1]If your child ain't all he should be nowThis girl will put him rightI'll show him what he could be nowJust give me one night [Chorus]I'm the Gypsy, the Acid QueenPay me before I startI'm the Gypsy and I'm guaranteedTo mend his aching heart [Verse 2]Give us a room, close the doorLeave us for a whileYou won't be a boy no moreYoung, but not a child [Chorus]I'm, I'm the Gypsy, the Acid QueenPay me before I startThe Gypsy, I'm guaranteedTo tear your son apart [Bridge]Gather your wits and hold on fastYour mind must learn to roamJust as the Gypsy Queen must doYou're gonna hit the road [Verse 3]My work's begun, now look at himHe's never been more aliveHis head, it shakes, his fingers clutchWatch his body writhe [Chorus]I'm the Gypsy, the Acid QueenPay me before I startI'm the Gypsy, I'm guaranteedTo break your little heart [Verse 4]If your child, huh, ain't all he should be nowThis girl will put him rightI'll show him what he could be nowJust give me one more night [Chorus]I'm the Gypsy, the Acid QueenPay me before I startI'm the Gypsy, I'm guaranteedTo tear your son apart ",1
Istana: Wamenkumham Sudah Kirim Surat Pengunduran Diri ke Presiden,"JAKARTA,  Koordinator Staf Khusus Presiden, Ari Dwipayana mengatakan, Wakil Menteri Hukum dan Hak Asasi Manusia (Wamenkumham) Edward Omar Sharif Hiariej (Eddy Hiariej) sudah mengirimkan surat pengunduran diri kepada Presiden Joko Widodo (Jokowi). Surat pengunduran diri tersebut disampaikan pada Senin (4/12/2023). ""Sudah ada surat pengunduran diri dari Pak Wamenkumham. Jadi ada surat pengunduran diri dari Bapak Wamenkumham kepada Bapak Presiden dan akan segera disampaikan kepada Bapak Presiden,"" ujar Ari di Kantor Kementerian Sekretariat Negara (Kemensetneg), Rabu (6/12/2023). ""Kalau tidak salah (surat) masuk hari Senin yang lalu,"" katanya melanjutkan. Namun, Ari mengungkapkan, dirinya belum melihat surat pengunduran diri tersebut. Sehingga, belum bisa menyampaikan apakah ada alasan pengunduran diri yang disampaikan Eddy. Menurutnya, surat pengunduran diri itu akan segera disampaikan kepada Presiden Jokowi setelah pulang dari kunjungan kerja (kunker). ""Segera disampaikan setelah Bapak Presiden. Ya disampaikan setelah Bapak Presiden kembali ke Jakarta,"" ujarnya. Diketahui, Eddy ditetapkan sebagai tersangka dugaan suap dan gratifikasi oleh Komisi Pemberantasan Korupsi (KPK). Sebelumnya, Wakil Ketua KPK Alexander Marwata menyebut pihaknya telah menandatangani Surat Perintah Dimulainya Penyidikan (Sprindik) perkara Eddy Hiariej. Menurut Alex, Sprindik itu diterbitkan dengan penetapan empat orang sebagai tersangka. Perkara dugaan korupsi yang menjerat Eddy ini berawal dari laporan IPW terkait dugaan penerimaan gratifikasi Rp 7 miliar pada 14 Maret 2023. Dalam laporan itu, Eddy diduga menerima gratifikasi Rp 7 miliar dari pengusaha berinisial Helmut Hermawan yang meminta konsultasi hukum. Baru-baru ini, KPK menyatakan telah menggeledah rumah salah satu tersangka dalam perkara ini dan mengirimkan Surat Pemberitahuan Dimulainya Penyidikan (SPDP) kepada Eddy. Penyidik juga telah meminta Direktorat Jenderal Imigrasi, Kemenkumham mencegah Eddy dan tiga orang lainnya bepergian ke luar negeri. Selain itu, KPK juga telah mengirimkan surat pemberitahuan status hukum Eddy kepada Presiden Jokowi. ",1
Blunder Asam Sulfat Dalam Telaah Komunikasi,"DALAM satu acara diskusi yang menghadirkan calon Wakil Presiden Gibran Rakabuming Raka baru-baru ini, dan videonya viral, Gibran menyampaikan pentingnya asam sulfat bagi ibu hamil. “Lalu ketika hamil harus dicek, ya misalnya asam sulfat yodiumnya terpenuhi nggak, ketika anaknya lahir sampai dua tahun asi-nya terpenuhi nggak”, sebut Gibran dalam potongan video tersebut. Padahal asam sulfat adalah zat yang dapat ditemukan pada aki mobil, baterai, sebagian produk deterjen, pupuk, dan pembersih kamar mandi. Zat kimia tersebut diketahui berbahaya bagi tubuh, salah satunya bisa menimbulkan iritasi yang parah. Alodokter menyebut jika tertelan, bahan kimia itu bisa membakar mulut dan tenggorokan, merusak lambung, dan bahkan menyebabkan kematian. Memang penyampaian itu sudah dikoreksi. Gibran minta maaf dan menyebut kalau maksudnya itu adalah asam folat, yang memang sangat diperlukan Ibu hamil. “Apa sih kemarin saya menyebutnya? Asam sulfat ya. Ya mohon maaf, mohon dikoreksi ya,” kata Gibran (Kompas.com, Senin, 4 Desember 2023) Dengan begitu, sejatinya hal tersebut tak perlu lagi dibesar-besarkan, apalagi kesalahan diksi itu terjadi di forum kecil dan tak disiarkan secara daring. Gibran sebagai manusia dan anak muda juga bisa salah. Menjadi masalah kemudian, karena potongan video Gibran berkat platform media sosial telah menyebar luas, mendapat tanggapan warganet, di antaranya juga dijadikan meme dan konten ‘menyerang’ Gibran yang notabene adalah cawapres. Apalagi belakangan ada video lain yang beredar, dalam setting ruangan dan audiens yang berbeda, Gibran juga terdengar salah menyebut asam folat sebagai asam sulfat. Pada titik ini kemudian kesalahan konteks dan konten (diksi) komunikasi politik Gibran menjadi sesuatu yang serius dan penting untuk ditelaah dan didiskusikan. Pertama, soal komunikasi. Calon pemimpin negara yang tengah dalam masa kampanye sebagai cawapres, komunikasi menjadi penting secara politik, karena bisa memengaruhi sentimen publik dan ikut menurunkan atau menaikan elektabilitas. Itu pula mengapa persiapan komunikasi politik bagi capres dan cawapres sangat penting, karena merupakan ikhtiar agar upaya menyampaikan pesan, visi, nilai dan gagasan kepada pemilih menjadi optimal. Komunikasi politik yang efektif dapat membantu membangun citra positif, untuk mendapatkan dukungan, dan memengaruhi persepsi publik terhadap calon tersebut, alih-alih adalah blunder. Dalam konteks ini, semua konten komunikasi capres-cawapres harus benar-benar terukur, sehingga merefleksikan kemampuan dan kapasitas. Sehingga pada masa kampanye, semua produksi pesan dari para kandidat harus dipersiapkan dengan baik, disesuaikan dengan konsumen pesan (audience) dan pilihan media distribusi pesan (langsung atau daring). Inilah hal yang perlu diperhatikan oleh kandidat, politisi dan tim pemenangnya, dengan begitu pilihan diksi atau konten berikut dampak komunikasi, sudah bisa diperhitungkan atau dikalkulasi sejak awal. Kedua, mitigasi kesalahan komunikasi. Hal ini juga sangat penting, apalagi pada kasus Gibran, mitigasi perlu dilakukan untuk menghindari ter-konfirmasinya tudingan sebagai kandidat ‘karbitan’. Berbeda dengan para kandidat capres maupun cawapres lainnya, keikutsertaan Gibran dalam Pilpres 2024 mengandung anggapan terlalu ‘dipaksakan’, mengingat pengalamannya masih terbilang minim. Modal kurang dari tiga tahun sebagai wali kota. Sehingga bila kemudian hari ada pasangan kandidat yang sering salah dalam ber-statement atau menyampaikan pendapat, akan berdampak pada kepercayaan dan penerimaan publik terhadap mereka. Sebab, dalam konteks yang lebih jauh, menghindari kesalahan dalam komunikasi politik capres-cawapres penting karena tindakan atau perkataan mereka berdampak besar pada citra dan persepsi publik. Kesalahan komunikasi bisa merugikan capres dan cawapres, apalagi yang memicu lahirnya kontroversi, sehingga memperburuk persepsi, atau memicu ketidakpercayaan di tengah pemilih. Dalam konteks politik, reputasi dan kesan yang dibentuk oleh komunikasi politik sangat memengaruhi elektabilitas seorang atau satu pasangan calon. Soal ini, lagi-lagi lewat sejumlah pelaksanaan pilpres di Amerika Serikat dapat memberikan contoh bagaimana dampak komunikasi terhadap keterpilihan presiden dan wakil presiden. Seperti pada 1984, ketika calon presiden Walter Mondale mengalami penurunan elektabilitas setelah secara terbuka mengatakan, jika terpilih, ia akan meningkatkan penerimaan pajak dari sektor private. Pernyataan Walter itu kemudian menjadi sasaran kritik dari lawan, Ronald Reagan, yang menganggap rencana itu dapat merugikan pemilih. Dampaknya, Mondale kalah telak dengan selisih yang besar. Atau pada 1988, Michael Dukakis kalah dalam Pilpres AS, karena komunikasinya dianggap kontroversial ketika ia tidak dengan tegas menanggapi pertanyaan terkait hukuman mati saat debat pilpres. Menjadi contoh bahwa kesalahan komunikasi politik atau pernyataan kontroversial dapat memiliki dampak signifikan pada dukungan elektoral. Beruntung dalam kasus Gibran, masih dinilai sebatas kesalahan menggunakan istilah, bukan pada satu kebijakan kontroversial, pun bukan dalam debat resmi, meski sebetulnya itu tetap saja menunjukan paham tidaknya terhadap konteks yang dijabarkan. Ketiga, mereduksi kadar kekhawatiran publik. Sekalipun khalayak pemilih sebagian sudah terpolarisasi dalam dukung-mendukung kandidat, dan berharap yang didukungnya menang, namun bila semua kontestan ada dalam kapasitas yang seimbang, kekhawatiran publik tak akan begitu tinggi. Karena akan ada semacam kesimpulan kolektif publik bahwa siapa pun yang bakal terpilih adalah orang-orang yang sudah teruji kapasitasnya. Dalam konteks Gibran dengan ‘blunder’ komunikasi, seperti soal asam sulfat, dan bila kemudian hari hal elementer semacam ini terus terjadi, akan menghadirkan kekhawatiran tersendiri, baik itu dari kelompok pendukungnya, apalagi yang kontra. Terang saja, bila sebagai cawapres Gibran masih memberikan sinyalemen ‘ketidaksiapan’, sementara pada sisi lain, dan menjadi rahasia umum Prabowo sebagai capres memiliki riwayat kesehatan yang tak begitu prima, kekhawatiran akan menguat. Inilah yang mestinya dihindari. Baik itu dalam bentuk kesan yang ditangkap oleh khalayak, maupun dalam soal yang lebih inheren, terkait kesiapan diri kandidat. Untuk itu, dan paling utama adalah membenahi kesiapan dan persiapan. Dalam konteks ini, capres dan cawapres harus menyiapkan diri dengan paripurna, didukung support system yang memadai. Diperlukan think tank untuk memberikan pandangan mendalam, analisis kebijakan, dan saran strategis. Think tank dapat membantu pasangan capres-cawapres dalam pengembangan program kebijakan, pemahaman isu-isu kompleks, dan menyusun strategi politik yang relevan. Termasuk pula soal ‘public speaking’ dan penguasaan forum serta pilihan diksi yang tepat, apalagi jelang debat kandidat. Meminimalkan setiap kesalahan tentu saja menjadi agenda penting bagi semua kontestan. Tentu saja soal think tank, di era politik modern ini semua capres dan cawapres sudah memilikinya, namun fungsinya perlu lebih dioptimalkan. Dalam situasi yang krusial ini, pada masa kampanye dan debat kandidat, komunikasi politik kandidat akan menjadi faktor kunci atau penentu, terutama bagi swing voters yang masih menunggu adanya kejutan. Itu artinya bagi kadidat yang di-underestimate-kan, bila ternyata kemudian bisa tampil menyakinkan, terutama dalam ajang debat resmi yang bisa disaksikan secara luas, bakal menjadi kejutan, melejitkan level elektabilitas. Sebaliknya, yang sudah dianggap mampu dan berpengalaman, namun ternyata tampil tidak begitu meyakinkan, apalagi kerap muncul dengan blunder komunikasi, siap-siap saja mendapat penalti elektoral. Seperti yang saya sampaikan dalam dialog “Polemik Format Debat Capres-Cawapres 2024” di Sapa Indonesia Pagi, Kompas TV, Senin 4 Desember 2023. Sehingga Gibran dengan ‘blunder’ asam sulfat tentu dapat menjadi pelajaran, tidak saja bagi dirinya, juga bagi semua kontestan pilpres, dan tentu pula para politisi (caleg) yang sedang mencari simpati untuk dipilih dalam pemilu. ",0
Bocoran Penampilan God Bless di Everyday Festival 2023,"JAKARTA,  Everyday Festival 2023 akan menghadirkan God Bless di Taman Ismail Marzuki Jakarta (TIM), Cikini, Jakarta Pusat, pada 26 Desember 2023. Nantinya, Ahmad Albar dan kawan-kawan akan membawakan lagu-lagu terbarunya. Namun God Bless tetap menampilkan beberapa lagu lamanya. ""Saya rasa kalau harus mundur lagi di tahun 1973, enggak ya. Tapi ada satu repertoar kami akan bawakan lagu-lagu lama dan ada cuplikan dari album pertama, kedua dan ketiga,"" kata Ahmad Albar dalam konferensi pers di TIM, Selasa (5/12/2023). Ahmad Albar menambahkan, pada 1973 mereka sempat menampilkan aransemen lagu Barat dan belum punya karya sendiri. ""1973 awal tampil di TIM, God Bless belum punya materi sendiri. Aransemen ulang lagu-lagu Barat yang tidak sama dengan aslinya dengan nama God Bless,"" lanjut Ahmad Albar. ""Beda dengan konser perayaan 50 tahun. Tampil full God Bless, tapi ada kejutan kecillah,"" lanjutnya. Dengan latihan yang cukup, God Bless siap membawakan 15 lagu sepanjang penampilannya. ""Kurang lebih 14 sampai 15 lagu kami akan bawakan. Persiapannya, doa aja yang banyak. Enggak ada lagu Barat, lagu kami semuanya,"" ucap vokalis yang akrab disapa Iyek tersebut. Everyday Festival 2023 digelar mulai 21 hingga 27 Desember 2023. Festival ini juga akan dimeriahkan oleh Sisitipsi, Tiket Band dan sinden milenial Prigel Pangayuan, Club Eighties & White Shoes n The Couples Company, Kunto Aji, Danilla, Nadin Amizah, Tiara Andini dan masih banyak lagi. Penonton bisa memesan Invitation resmi konser musik ini melalui laman Invitation resmi www.tribaltix.com dan Livin Sukha by Mandiri. ",1
"Sinopsis Wonka, Kala Pesulap Kejar Mimpi Ciptakan Pabrik Cokelat Ajaib","Wonka merupakan film fantasi musikal terbaru yang dibintangi Timothée Chalamet. Ini merupakan film adaptasi ketiga dari buku anak-anak klasik berjudul Charlie and the Chocolate Factory karya Roald Dahl. Berbeda dari film-film sebelumnya, Wonka merupakan film prekuel yang menampilkan perjalanan Willy Wonka muda sebelum menjadi pemilik pabrik cokelat terkenal. Willy Wonka (Timothée Chalamet) merupakan seorang pemilik pabrik cokelat raksasa yang sukses. Namun, jauh sebelum itu, ia berpetualang mengelilingi dunia selama 7 tahun demi ambisinya menyempurnakan kemampuannya meracik cokelat. Sebelum menjadi pemilik pabrik cokelat, Wonka hanyalah seorang pemuda biasa yang dikenal lewat kemampuan sulapnya. Di samping itu, ternyata ia memiliki mimpi untuk menjadi seorang pembuat coklat yang mempunyai toko sendiri. Tidak mudah bagi Wonka untuk bisa mewujudkan mimpinya sebab ada kartel cokelat yang ingin menguasai pasar. Namun, Wonka tidak bisa membiarkan mimpinya terhalang oleh para kartel itu. Wonka lantas berpikir keras untuk menciptakan inovasi baru cokelat sebagai upaya untuk menyaingi produk cokelat milik kartel itu. Suatu hari, ia menemukan ide untuk membuat cokelat dengan memanfaatkan kemampuan sulapnya. Wonka pun meracik cokelat dengan campuran bumbu-bumbu sihirnya. Akhirnya terciptalah cokelat ajaib yang akan menghasilkan efek unik tertentu ketika dimakan. Salah satunya adalah cokelat ajaib pertamanya memiliki efek yang dapat membuat orang melayang ketika memakannya. Lambat laun, cokelat-cokelat buatan Wonka mulai menyita perhatian masyarakat. Banyak orang akhirnya menyukai cokelat-cokelat ajaib ciptaan Wonka. Tak puas di situ, Wonka memulai perjalanan dengan berkelana mengelilingi dunia demi menyempurnakan cokelat buatannya sehingga dapat mewujudkan pabrik cokelat impiannya. Suatu ketika di tengah perjalanan, Wonka bertemu dengan kurcaci ajaib misterius bernama Oompa Loompa (Hugh Grant). Bersama Oompa Loompa, Wonka akan mewujudkan impiannya untuk membuat pabrik cokelat. Wonka merupakan film fantasi-musikal yang tak hanya akan menampilkan kemampuan akting Timothée Chalamet tapi juga kebolehannya dalam bernyanyi dan menari. Film Wonka disutradarai oleh Paul King yang sebelumnya menyutradarai Paddington (2014) dan Paddington 2 (2017). Naskah ditulis oleh King bersama Simon Rich yang pernah menulis Inside Out (2015) dan The Secret Life of Pets (2016). Selain Timothee Chalamet sebagai pemeran utama, Wonka dibintangi oleh sejumlah aktor ternama. Beberapa di antaranya, Keegan-Michael Key, Rowan Atkinson, Sally Hawkins, hingga Olivia Colman. Film ini juga dimeriahkan oleh Jim Carter, Matt Lucas, Tom Davis, dan memperkenalkan aktris pendatang baru bernama Calah Lane. Wonka dijadwalkan tayang di bioskop Indonesia pada 6 Desember mendatang. ",0
"Di Hadapan Pimpinan Ponpes, Mahfud Janji Beri Perhatian Penuh pada Pesantren jika Terpilih","JAKARTA,  Calon wakil presiden (cawapres) nomor urut 3, Mahfud MD menjanjikan kesejahteraan para ulama dengan memerhatikan pondok pesantren (ponpes) jika terpilih sebagai wakil presiden pada pemilihan presiden (Pilpres) 2024. Hal tersebut disampaikan Mahfud saat berpidato di hadapan para ulama dan pimpinan ponpes seluruh Jakarta-Bogor-Depok-Tangerang-Bekasi (Jabodetabek), di INews Tower, Jakarta Pusat, Selasa (5/12/2023) malam. Menurut Mahfud, sejumlah pesantren di Indonesia sarana dan prasarananya kurang memadai. Hal itu setelah melihat langsung selama kampanye. ""Di masjid mereka sendiri hanya masjid Negara yang ada. Masjid-masjid masyarakat, ya kumuh saya lihat,"" ujar Mahfud. ""Oleh sebab itu, saya mempunyai program-program untuk pesantren, dewan keamanan masjid, dan ustaz-ustaz. Kami akan memberi perhatian penuh ke pesantren, sebagai lembaga pendidikan, lembaga dakwah, dan pengabdian masyarakat,"" katanya lagi. Mahfud mengungkapkan, programnya untuk mensejahterakan dan memprioritaskan para ulama serta pesantren bukan lah program baru. Ia mengakui bahwa program yang sudah ada dan baik pada pemerintahan saat ini akan diteruskan, salah satunya Undang-Undang (UU) Pesantren. ""Kita akan teruskan kebijakan yang sudah ada, dan sudah dibuat oleh kita semua pada pemerintahan, ada UU Pesantren,"" ujarnya. ""UU Pesantren itu luar biasa, itu menggambarkan mozaik-mozaik ke-Indonesiaan kita. Mozaik ketatanegaraan kita,"" kata Mahfud lagi. Menteri Koordinator Bidang Politik, Hukum dan Keamanan (Menko Polhukam) ini kemudian menyinggung betapa besar peran pesantren dan ulama bagi bangsa. Bahkan, Mahfud menyebut peran besar para ulama dalam masa sebelum kemerdekaan hingga saat ini. ""Karena pesantren sudah ikut berperan di dalam membangun negara dan mempertahankannya,"" ujarnya. Mahfud juga menyebut bahwa beberapa pahlawan nasional adalah para ulama. Selain itu, Mahfud juga mengungkapkan kekagumannya pada sosok Presiden ke-4 RI, Abdurrahman Wahid atau Gus Dur. ""Oleh sebab itu, kita akan berikan perhatian kepada pesantren-pesantren ini sesuai dengan anggaran yang ada,"" kata Mahfud berjanji. ",1
