title,content,is_subjective
Polri Koordinasi dengan UNHCR Terkait Pengungsi Rohingya di Aceh,"Kapolri Jenderal Listyo Sigit Prabowo mengatakan pihaknya akan berkoordinasi dengan United Nations High Commissioner for Refugees (UNHCR) terkait pengungsi Rohingya di Aceh. Dia mengatakan pengungsi Rohingya itu hanya transit sebelum menuju negara ketiga. ""Sebelumnya ada kesepakatan ya, bahwa terkait dengan pengungsi-pengungsi yang masuk ke negara transit dan akan ke negara tujuan, maka mau tidak mau kita harus menerima. Namun kita bekerja sama dengan UNHCR,"" ujar Sigit di Mabes Polri, Jakarta, Selasa (5/12/2023). Sigit mengatakan sudah ada aturan terkait cara menampung pengungsi Rohingya tersebut. Dia mengatakan Indonesia menerima pengungsi Rohingya itu dengan alasan kemanusiaan. ""Di sana sudah ada pengaturannya, berapa lama di negara transit dan berapa lama sampai di negara tujuan yang paling penting,"" ucapnya. ""Tentunya kita tetap harus menghormati, menghargai, hak-hak asasi manusia, menghormati warga negara lain yang memang membutuhkan pertolongan kita,"" sambungnya. Dia mengatakan membantu sesama merupakan kewajiban. Dia mengatakan Indonesia bekerja sama dengan badan internasional agar pengungsi Rohingya itu segera bisa menuju negara tujuan. ""Kemudian, pada saat berada di Indonesia, tidak jadi masalah saya kira itu. Ini kewajiban kita untuk membantu, bekerja sama dengan badan internasional,"" ujarnya.  ",1
15 Tempat Wisata di Puncak untuk Libur Natal dan Tahun Baru," Menikmati libur saat Natal 2023 dan Tahun Baru 2024 bisa dilakukan dengan berlibur ke kawasan Puncak, Bogor. Banyak tempat wisata baik itu wisata edukasi, wisata sejarah hingga wisata alam yang dapat dikunjungi saat musim liburan tiba. Berikut ini merupakan sejumlah tempat wisata di Puncak untuk menikmati libur Natal 2023 dan Tahun Baru 2024. Lokasi: Jalan Kapten Harun Kabir Nomor 724, Cisarua
Jam operasional: Pukul 09.00-17.00 WIB
Harga tiket: Mulai dari Rp 215.000 tamanwisatamatahari.id Wahan petualangan di Taman Wisata Matahari Park yang berada di kawasan Puncak, Bogor. Lokasi: Jalan Raya Puncak Gadog, Cisarua
Jam operasional: Pukul 08.00-16.00 WIB
Harga tiket: Rp 60.000 https://cimory.com/ Cimory Dairyland Puncak. Simak harga tiket masuk Cimory Dairyland 2023. Lokasi: Jl. Raya Puncak Gadog, Megamendung
Jam operasional: Pukul 08.00-17.00 WIB (Sabtu-Minggu tutup pukul 17.30 WIB)
Harga tiket: Rp 40.000-Rp 85.000 Dok. Shutterstock/Novie Charleen Magne Ilustrasi wisatawan di Kuntum Farmfield, Kota Bogor, Jawa Barat. Lokasi: Jalan Raya Tajur No.291, Bogor
Jam operasional: Pukul 08.00-18.00 WIB
Harga tiket: Rp 60.000-Rp 70.000 Dokumen Minimania Gerbang Depan Minimania, Lembang, Bandung Lokasi: Jalan Raya Cibogo Nomor KM 72, Megamendung
Jam operasional: Senin-Jumat pukul 08.00-17.30 WIB, Sabtu-Minggu pukul 07.00-18.00 WIB
Harga tiket: Mulai dari Rp 30.000-Rp 60.000 Instagram/@nicolesriverpark Nicole's River Park di Bogor. Lokasi: Jalan Raya Puncak Gadog, Megamendung
Jam operasional: Pukul 08.00-20.00 WIB (Sabtu-Minggu buka pukul 07.00 WIB)
Harga tiket: Rp 35.000-Rp 75.000 Dok. Agrowisata Gunung Mas. Aktivitas di kawasan Agrowisata Gunung Mas. Lokasi: Jalan Raya Puncak Gadog No.km.87, Cisarua
Jam operasional: Pukul 07.00-21.00 WIB
Harga tiket: Rp 15.500-Rp 20.000 KOMPAS.com/Muhammad Irzal Adiakurnia Wahana perahu gondola mempercantik kawasan Little Venice, dibuat semirip mungkin dengan Venesia. Lokasi: Jalan Hanjawar, Cipanas
Jam operasional: Senin-Jumat pukul 09.00-16.30 WIB, Sabtu-Minggu pukul 08.00-18.00 WIB
Harga tiket: Rp 25.000-Rp 80.000 Shutterstock/Bantara Husna Telaga Saat, Puncak, Bogor, Jawa Barat Lokasi: Cibulao, Cisarua
Jam operasional: Pukul 07.30-18.00 WIB
Harga tiket: Rp 10.000 Google Review/Ucok Sedunia Riung Gunung Puncak Lokasi: Jalan Raya Puncak Gadog
Jam operasional: Pukul 07.30-18.00 WIB
Harga tiket: Rp 5.000 Dok. Kebun Raya Cibodas Kolam di Kebun Raya Cibodas, Jawa Barat Lokasi: Jalan Kebun Raya Cibodas, Sindangjaya, Kabupaten Cianjur
Jam operasional: Pukul 08.00-17.00 WIB
Harga tiket: Rp 15.500-Rp 25.500 Tangkapan layar Youtube Wisata Alam Sevillage Puncak Wisata Alam Sevillage Puncak Lokasi: Jalan Ziwa Besar, Ciloto, kabupaten Cianjur
Jam operasional: Pukul 08.00-17.00 WIB
Harga tiket: Rp 25.000-Rp 65.000 Instagram The Ranch Cisarua Foto yang diambil oleh akun instagram @mtaufiqsulaiman15 di The Ranch Cisarua, merupakan salah satu obyek wisata yang ada di kawasan Puncak, Bogor, Jawa Barat. Lokasi: Jalan Raya Puncak Gadog No.KM, RW.5, Cisarua
Jam operasional: Senin-Kamis pukul 09.00-18.00 WIB, Jumat-Minggu pukul 08.00-21.00 WIB
Harga tiket: Mulai Rp 25.000 Dok. Instagram @thenicefuntasticpark The Nice Funtastic Park Cianjur, salah satu wisata baru di Kabupaten Cianjur yang menyajikan wahana edukasi dan ekstrem dengan latar belakang panorama alam Lokasi: Jalan Mariwati No.KM. 11, Kabupaten Cianjur
Jam operasional: Pukul 09.00-17.00 WIB
Harga tiket: Rp 30.000-Rp 35.000 KOMPAS.com/ANGGARA WIKAN PRASETYA Trem di Taman Bunga Nusantara. Lokasi: Jalan Mariwati No.KM. 7, Kabupaten Cianjur
Jam operasional: Pukul 09.00-17.00 WIB (Sabtu-Minggu buka pukul 08.00 WIB)
Harga tiket: Mulai dari Rp 50.000 ",0
"Harga Cabai Melonjak, DPRD DKI Minta Pemprov Segera Operasi Pasar","Anggota Komisi B DPRD Provinsi DKI Jakarta Suhud Alynudin menilai operasi pasar sangat diperlukan untuk menggapi lonjakan harga cabai di pasaran. Menurutnya, pemerintah provinsi (pemprov) harus segera melakukan upaya intervensi dengan operasi pasar demi stabilisasi harga jelang perayaan Natal dan Tahun Baru (Nataru). Berdasarkan data infopangan.jakarta.go.id, saat ini harga cabai keriting meroket dari Rp 43 ribu per kilo pada Oktober 2023 mencapai Rp 94 ribu per kilo. Sedangkan cabai rawit merah naik dari Rp 65 ribu, menjadi Rp 120 ribu perkilo ""Pemerintah harus melakukan intervensi untuk menurunkan harga cabai, salah satunya bisa melakukan operasi pasar agar harga cabai bisa turun,"" ujar Suhud dalam keterangan tertulis, Selasa (5/12/2023). Ia menilai kenaikan harga terjadi karena Pemprov DKI gagal menjaga rantai distribusi, serta tidak adanya kesiapan dalam menghadapi momen tertentu. ""Ini terjadi karena pemerintah gagal memangkas rantai pasok cabai dan mengatur pola tanam pertanian nasional, sehingga ketika terjadi situasi hambatan produksi, tidak ada proteksi harga pangan untuk melindungi masyarakat,"" katanya. Di kesempatan yang sama, anggota Komisi B DPRD Provinsi DKI Jakarta Gilbert Simanjuntak menilai kenaikan harga cabai bukan saja menjadi persoalan Jakarta melainkan isu nasional. Ia mengatakan mahalnya harga cabai terjadi di berbagai daerah, seperti Maluku, Kalimantan Tengah, Sumatera Utara, Riau, dan DKI Jakarta. Oleh karena itu, Gilbert meminta Pemprov terus berkoordinasi dengan Dinas Ketahanan Pangan untuk mencari solusi lonjakan harga cabai saat ini. Salah satunya dengan menyiapkan stok sebelum momen Nataru. ""Kita berharap eksekutif melakukan upaya, karena ini kan merupakan ritual setiap tahun naik. Jadi sebelum itu naik, sediakan stok yang cukup. Jadi mereka mesti melihat di mana stok cabai kurang, maka datangkan dari daerah lain atau beli cabai dan disebarkan ke masyarakat sehingga harganya turun,"" tandasnya. ",0
Dewas KPK Kembali Periksa Firli Soal Pertemuan dengan SYL 5 Desember,"Proses dugaan pelanggaran etik terkait pertemuan Ketua KPK nonaktif Firli Bahuri dengan Syahrul Yasin Limpo (SYL) masih bergulir. Dewan Pengawas (Dewas) KPK kembali menjadwalkan untuk memeriksa Firli pada 5 Desember mendatang. ""Akan kembali klarifkasi Pak FB (Firli Bahuri) hari Selasa tanggal 5 Desember 2023,"" kata anggota Dewas KPK Albertina Ho saat dihubungi, Minggu (3/12/2023). Firli akan diklarifikasi mulai pukul 10.00 WIB. Klarifikasi pada Selasa (5/12) mendatang merupakan kali kedua bagi Firli diperiksa Dewas KPK terkait pertemuan dengan SYL. Dewas KPK belum mengetahui apakah Firli akan memenuhi panggilan di pekan depan. Albertina mengatakan surat undangan klarifikasi kepada Firli telah dikirimkan pekan ini. ""Kami belum tahu (Firli Bahuri akan hadir),"" singkatnya. Firli sebelumnya telah diperiksa oleh Dewas KPK pada Senin (20/11). Dia menjalani pemeriksaan selama tiga jam. Sejauh ini 30 saksi telah diperiksa Dewas KPK terkait pertemuan Firli dengan SYL. Saat ini Firli telah diberhentikan sementara dari jabatan Ketua KPK usai ditetapkan tersangka kasus pemerasan kepada SYL. Surat pemberhentian sementara Firli ditandatangani Jokowi sejak Jumat (28/11). Di pekan ini Firli juga telah menjalani pemeriksaan sebagai tersangka kasus pemerasan. Namun, hampir 10 jam diperiksa di Bareksrim Polri, Firli belum dilakukan penahanan. ",0
Taylor Swift Masuk 5 Besar Most Powerful Women 2023 Versi Forbes,"Taylor Swift masuk dalam lima besar daftar 100 Most Powerful Women versi Forbes. Ia menduduki posisi kelima mengikuti sejumlah tokoh perempuan lainnya, salah satunya Wakil Presiden AS Kamala Harris yang berada di posisi ketiga. Sedangkan, posisi pertama diisi oleh Ursula von der Leyen yang merupakan Presiden Presiden Komisi Eropa, diikuti oleh Presiden Bank Sentral Eropa Christina Lagarde, dan Perdana Menteri Italia Giorgia Meloni di posisi keempat. Peringkat Swift merangkak jauh ke atas dari tahun lalu ketika dia masih duduk di peringkat 79. Meski demikian, Taylor Swift menduduki posisi puncak sebagai Most Powerful Women dalam kategori Media & Entertainment. Taylor Swift resmi menjadi seorang miliarder per Oktober 2023 karena memiliki harta yang ditaksir tembus US$1,1 miliar atau Rp16,9 triliun (US$1=Rp15.550). Capaian ini membuat Swift menjadi musisi pertama yang menjadi miliarder hanya berdasarkan karya lagu dan penampilannya. Ia resmi menjadi miliarder di usia 33 tahun.  Berdasarkan laporan Forbes, Swift memiliki harta kekayaan berupa real estate sebesar sekitar US$125 juta. Selain itu, harta kekayaan Swift mencakup lebih dari US$500 juta hasil royalti dan tur konser, ditambah dengan katalog musik sebesar US$500 juta. ""Retrospeksi konser berdurasi tiga setengah jam dalam kariernya, tur Eras telah meraup hampir $850 juta selama 66 pertunjukan di AS. Tahap pertama tur telah menambahkan sekitar $190 juta, setelah pajak ke kas Swift sehingga meningkatkan kekayaan bersihnya menjadi $1,1 miliar,"" tulis Forbes dengan menambahkan The Eras Tour masih akan merambah ke Eropa dan Asia pada tahun depan. ""Yang lebih mengesankan dan berpotensi jauh lebih menguntungkan adalah cara dia mendapatkan kembali kepemilikan katalog lagunya dengan merekam ulang album-album yang merupakan bagian dari penjualan senilai US$300 juta yang menurut Swift dilakukan tanpa sepengetahuannya,"" tambahnya. Taylor Swift mengalahkan Oprah Winfrey yang menjadi Most Powerful Women kedua dari kategori yang sama. Pembawa acara televisi itu menduduki peringkat ke-31. Peringkat Winfrey tidak berubah sejak tahun lalu. Namun, posisinya itu turun dari tahun 2021 yang saat itu berada di peringkat ke-23. Selain keduanya, Beyonce Knowles dan Rihanna juga masih masuk ke dalam daftar 100 Most Powerful Women tahun ini. Beyonce berada di peringkat 36, sedangkan Rihanna berada di posisi ke-74. Dalam daftar 100 Most Power Women versi Forbes itu, majalah keuangan itu juga memasukkan nama Sri Mulyani Indrawati dan Nicke Widyawati yang mewakili Indonesia. Menteri Keuangan Sri Mulyani berada di posisi ke-47, sedangkan Dirut Pertamina Nicke Widyawati berada di posisi ke-51. ",0
"Di Hadapan Mahasiswa Bengkulu, Anies Sebut IKN Belum Prioritasnya","BENGKULU,  Capres nomor urut satu, Anies Baswedan di hadapan ribuan mahasiswa Bengkulu di kampus Universitas Prof Hazairin mengatakan, pembangunan Ibu Kota Negara (IKN) belum menjadi prioritasnya bila terpilih sebagai presiden. Hal ini diungkap Anies saat mendapatkan pertanyaan seorang mahasiswa Bengkulu, Arca Wijaya menyoal proyek IKN. Menurut Arca, proyek IKN adalah bentuk perubahan yang positif bagi bangsa selaras dengan semangat pasangan Anies-Muhaimin. ""Saat ini masih banyak daerah di Indonesia yang belum memiliki Puskesmas, sekolah, fasilitas layanan publik lainnya. Masih ada guru-guru yang belum diangkat artinya demi kualitas pendidikan kesejahteraan guru harus diutamakan, begitu juga ketersediaan bangku kuliah masih rendah. Sementara uang kita terbatas,"" kata Anies Baswedan di Bengkulu, Rabu (6/12/2023). Anies kemudian bertanya, apakah dana yang ada lebih baik digunakan untuk memenuhi kebutuhan dasar masyarakat, mengangkat guru honorer, ataukah membangun istana yang hanya dinikmati aparat negara? ""Yang nanti akan tinggal di kota itu adalah aparatur negara bukan rakyat. Pertanyaannya kita uang berlebih atau kurang? Kalau berlebih baru kita taruh, kita ini hal primer belum selesai,"" ucap dia. ""Lihat stunting, kita belum anggarkan dana yang cukup untuk gizi ibu hamil, begitu juga untuk anak prasekolah padahal itu menentukan. Hari ini kita memiliki kebutuhan yang urgent,"" jelas Anies diiringi gemuruh tepuk tangan ribuan mahasiswa. Ia melanjutkan dengan cerita seorang ibu rumah tangga yang memiliki rumah kredit, anak sekolah, kebutuhan ekonomi mendesak. Namun tiba-tiba ada yang menawari rumah baru. ""Ini analogi sang ibu yang melihat urusan mendasar belum diselesaikan, belum hendak beli rumah baru,"" cerita Anies. ""Jadi, kita mau yang simbolik atau substantif?"" tambah dia. Menurut Anies, IKN merupakan hal simbolik, sementara hal yang substantif harus lebih dahulu diselesaikan.  ",1
"Pemimpin Harus Punya Visi, Ini Alasannya","Oleh: Rangga Septio Wardana dan Brigitta Valencia Bellion  Menjadi pemimpin bukan pekerjaan sederhana. Seseorang yang diberi kepercayaan menduduki posisi ini harus memiliki kualitas yang tercermin melalui kinerjanya. Kualitas pemimpin akan menentukan keberhasilan organisasi yang dikelolanya. Seorang pemimpin juga harus visioner, karena visi yang jelas dalam suatu kepemimpinan mampu menumbuhkan komitmen orang-orang dalam organisasi untuk bekerja dengan integritas. Hal ini menjadi pembahasan utama siniar Obsesif episode “Jadi Leader Harus Punya Visi! ft. Sugarti Rosbak, Career and Business Transition Coach & CEO Omah Tumbuh Potensi” di Spotify dengan tautan akses s.id/ObsesifSugiarti. Toor dan Ogunlana dalam jurnal ""Ineffective Leadership: Investigating the Negative Attributes of Leaders and Organization Neutralizer"" menjelaskan, seorang pemimpin berfungsi mengembangkan visi dan misi, mengembangkan pengaruh budaya, melakukan perubahan dan inovasi serta pembelajaran untuk mencapai tujuan organisasi secara efektif. Visi adalah kapasitas untuk memandang ke depan melampaui kemampuan mata untuk melihat. Pemimpin sejati akan mengatur prioritas dan energi untuk mencapai tujuan dan melihat tantangan yang ada di depan. Mengutip Personio, Daniel Goleman berpendapat bahwa kepemimpinan visioner merupakan pola kepemimpinan yang berusaha untuk menggerakkan orang-orang ke arah yang jelas. Mereka akan bertindak dengan orientasi untuk masa depan sehingga organisasi yang dipimpinnya dapat berkembang dan menjadi lebih baik dari sebelumnya. Mengutip Michigan State University, ada tiga hal yang menjadikan pemimpin visioner memiliki kualitas yang dapat mengembangkan organisasinya menjadi lebih baik. Pemimpin visioner dapat melihat apa yang tidak dilihat orang lain dan menemukan potensi atau peluang dari perubahan yang terjadi. Gaya kepemimpinan ini akan melihat segala sesuatu secara lebih luas. Mereka akan menganggap perubahan sebagai peluang untuk menjadi lebih baik. Pemimpin visioner akan mempelajari perubahan yang ada dan mencoba untuk merintis kemungkinan-kemungkinan baru. Bagi tim yang sedang bekerja di tengah perubahan, mungkin akan sulit untuk memikirkan visi yang lebih besar. Namun, pemimpin visioner akan mengajak orang-orang di organisasinya untuk melihat visi itu dengan lebih jelas. Para pemimpin visioner menyadari bahwa individu, tim, dan semua bagian harus selaras dengan visi yang mereka pegang. Hal ini akan membantu mereka untuk memiliki tujuan jelas dan memahami peran dalam mewujudkan visi masa depan ini. Visi dan ide-ide inovatif tak akan berarti jika tidak diiringi dengan tindakan. Seorang pemimpin visioner akan memastikan bahwa visinya menjadi kenyataan dengan melakukan tindakan yang jelas untuk mencapai tujuan. Bagi individu, bekerja di bawah pemimpin yang visioner akan mendorong inovasi dan menyatukan organisasi menuju satu tujuan dan arah yang jelas. Dengan demikian, akan menghasilkan keterlibatan yang lebih besar dari segala bagian dalam organisasi. Dengarkan informasi lengkapnya dalam siniar Obsesif episode “Jadi Leader Harus Punya Visi! ft. Sugarti Rosbak, Career and Business Transition Coach & CEO Omah Tumbuh Potensi” di Spotify dengan tautan akses s.id/ObsesifSugiarti. Di sana, ada pula beragam informasi menarik seputar dunia kerja untuk job seeker dan fresh graduate. Ikuti siniar Obsesif dan akses playlist-nya di YouTube Medio by KG Media sekarang juga agar kalian tak tertinggal tiap episode terbarunya. ",0
Pembunuh Lansia di Bekasi Terancam Hukuman 20 Tahun Penjara,"BEKASI,  M (64) pembunuh sepupunya sendiri, S (76) terancam hukuman penjara maksimal 20 tahun. ""Tersangka dikenakan Pasal 338 KUHP tentang pembunuhan diancam pidana penjara seumur hidup atau maksimal 20 tahun,"" ujar Wakapolres Metro Bekasi, AKBP Sumarni di Polres Metro Bekasi, Kabupaten Bekasi, Selasa (5/12/2023). Sumarni mengatakan, M membunuh sepupunya diduga dipicu karena sakit hati lantaran perkataan korban yang menyinggung perasaan. ""Motifnya karena pelaku sakit hati terhadap ucapan korban menyinggung pasangan dari pelaku,"" imbuh dia. Polisi telah mengamankan barang bukti yang digunakan pelaku untuk menikam leher korban. ""Barang bukti yang diamankan senjata tajam jenis pisau dapur,"" ujar Sumarni. Dalam kesempatan yang sama, Kapolsek Babelan AKP Kapolsek Didik menyampaikan, M sempat kabur ke Karawang usai membunuh korban. ""Kami lakukan pengejaran dibantu dengan keluarga pelaku. Kami arahkan untuk bujuk dia agar mau menyerahkan diri,"" ujar Didik. Kendati demikian, Didik tidak menjelaskan detail ucapan korban yang menjadi pemicu pelaku membunuh S. ""(Perkataan) privasi ya, mungkin pelaku masih emosi dan sakit hati, jadi menusuk korban,"" pungkas Didik. Sebelumnya diberitakan, M tega membunuh kakak iparnya, S, karena sakit hati dengan perkataan korban. Menurut M, korban mengatakan telah menyetubuhi istrinya. Perkataan itu membuat pelaku naik pitam. ""Pelaku dan korban sempat terjadi cekcok mulut. Pelaku merasa sakit hati dengan perkataan korban,"" ujar Kasie Humas Polres Metro Bekasi AKP Hotma Sitompul. S ditemukan tewas dengan luka robek di bagian leher di Kampung Belendung RT 018 RW 06, Kecamatan Babelan, Kabupaten Bekasi, Sabtu (25/11/2023). ",1
"Ganjar Cerita Pernah Didemo-Dibenci: Kritik Didengar, Jangan Baperan","Capres nomor urut 3, Ganjar Pranowo bercerita dirinya pernah dikritik dan didemo berkali-kali oleh masyarakat. Namun, Ganjar mengatakan dirinya tetap akan menerima kritik tersebut. Hal itu disampaikan Ganjar dalam acara Ngopi dan Ngobrol Santai dengan Milenial, Gen Z dan Influencer, di Cafe Tanaris, Palu, Sulawesi Tengah, Senin (4/12/2023). Ganjar mengatakan pemerintah harus siap menerima kritik apapun dari masyarakat. ""Kalau pemerintah dikritik apa yang harus dilakukan? Kalau saya yang kamu kritik, ya jangan baperan, iya kan?"" kata Ganjar. Ganjar menuturkan dirinya tak masalah dikritik bahkan didemo sekalipun. Sebab, kata dia, hal itu merupakan salah satu edukasi bagi masyarakat. ""Nggak apa-apa, saya itu dikritik, dicaci, didemo udah berkali-kali, dia mengutuk saya, dia membenci saya, itu edukasi,"" ujarnya. Dia mengatakan saat itu dirinya pernah didemo. Namun, yang dia lakukan justru mendatangi para pendemo dan memberi penjelasan. ""Penting untuk mengedukasi. Waktu saya didemo berkali-kali, di DPRD, datang ke saya nggak terima, 'bagaimana ini Pak Ganjar', datang saya, ketika saya datang nggak apa-apa,"" jelasnya. ""Maka sebenarnya kritiknya kita dengarkan, benar atau tidak, kita jawab,"" sambung dia. Lalu, Ganjar menceritakan pengalamannya usai menghadiri suatu acara di Universitas Indonesia (UI). Dia mengatakan saat itu banyak mahasiswa yang berteriak-teriak kepadanya. ""Pada saat saya selesai isi acara, selesai ramai, saya keluar ada yang teriak-teriak, 'nggak usah teriak-teriak bung biasa aja bung', karena saya memberikan kesempatan,"" ujarnya. Ganjar menjelaskan para mahasiswa itu tidak perlu berteriak-teriak ketika mengeluarkan aspirasinya. Sebab, kata Ganjar, dirinya akan memberikan kesempatan para mahasiswa itu untuk berbicara. ""Maksudnya agar dikasih kesempatan, maka satu kritik nggak usah baperan, tapi jelaskan. Soal terima nggak terima urusan lain,"" tuturnya. ",1
Pertanyaan Jokowi soal Kepentingan di Balik Isu 'Hentikan Kasus e-KTP',"Presiden Joko Widodo (Jokowi) buka suara terkait ucapan mantan Ketua KPK Agus Rahardjo soal 'hentikan kasus e-KTP'. Jokowi bertanya-tanya kepentingan di balik mencuatnya isu tersebut. Sebagai informasi, Agus Rahardjo bercerita soal soal dirinya dipanggil Jokowi dan dimintai agar menghentikan kasus korupsi e-KTP yang menyeret nama mantan Ketua DPR Setya Novanto. Cerita itu disampaikan Agus dalam wawancara program Rosi di Kompas TV seperti dikutip, Jumat (1/12/2023). Agus mengaku saat itu dipanggil sendirian oleh Jokowi ke Istana. ""Di sana begitu saya masuk, Presiden sudah marah. Menginginkan.. karena baru saya masuk, beliau sudah teriak 'Hentikan'. Kan saya heran, hentikan, yang dihentikan apanya,"" ujar Agus. ""Setelah saya duduk, ternyata saya baru tahu kalau yang suruh hentikan itu adalah kasusnya Pak Setnov, Ketua DPR pada waktu itu, mempunyai kasus e-KTP supaya tidak diteruskan,"" sambung dia. Singkat cerita, Agus mengaku menolak hal tersebut dan menjelaskan KPK tidak bisa menghentikan penyidikan yang telah dimulai. Agus kemudian menduga peristiwa itu menjadi pemicu revisi UU KPK yang di dalamnya memuat aturan soal penghentian perkara atau SP3. ""Kemudian karena tugas di KPK itu seperti itu makanya ya kemudian tidak saya perhatikan, ya jalan terus tapi akhirnya dilakukan revisi UU nanti kan intinya revisi UU itu kan SP3 menjadi ada, kemudian di bawah presiden, karena pada waktu itu mungkin presiden merasa bahwa ini Ketua KPK diperintah presiden kok nggak mau apa mungkin begitu,"" ujar Agus. Istana kemudian menanggapi pernyataan Agus. Istana menyebut momen pertemuan Jokowi dan Agus tidak ada di agenda Presiden. ""Setelah dicek, pertemuan yang diperbincangkan tersebut tidak ada dalam agenda Presiden,"" kata Koordinator Staf Khusus Presiden, Ari Dwipayana, dalam keterangan tertulis kepada wartawan. ""Kita lihat saja apa kenyataannya yang terjadi. Kenyataannya, proses hukum terhadap Setya Novanto terus berjalan pada tahun 2017 dan sudah ada putusan hukum yang berkekuatan hukum tetap,"" sambung dia. Ari menegaskan kembali sikap Jokowi terkait kasus Novanto. Jokowi, katanya, menghormati proses hukum yang berlaku. ""Presiden dalam pernyataan resmi tanggal 17 November 2017 dengan tegas meminta agar Setya Novanto mengikuti proses hukum di KPK yang telah menetapkannya menjadi tersangka korupsi kasus KTP Elektronik. Presiden juga yakin proses hukum terus berjalan dengan baik,"" imbuh Ari. Selain itu, Ari menegaskan revisi UU KPK bukan inisiatif pemerintah, melainkan dari DPR. Revisi UU KPK juga disebut dilakukan setelah 2 tahun Novanto tersangka. ""Perlu diperjelas bahwa Revisi UU KPK pada tahun 2019 itu inisiatif DPR, bukan inisiatif Pemerintah, dan terjadi dua tahun setelah penetapan tersangka Setya Novanto,"" ujar Ari. Saksikan Live DetikPagi: Terbaru, Jokowi buka suara terkait cerita Agus Rahardjo. Dia mengungkit pernyataannya terkait kasus e-KTP yang menjerat Novanto pada tahun 2017. ""Ini yang pertama coba dilihat. Dilihat di berita-berita tahun 2017 di bulan November, saya sampaikan saat itu Pak Novanto, Pak Setya Novanto ikuti proses hukum yang ada, jelas berita itu ada semuanya,"" ujar Jokowi di Istana Merdeka, Jakarta Pusat, Senin (4/12/2023). Jokowi juga mengatakan proses hukum terhadap Novanto terus berjalan. Dioa juga menyebut Novanto sudah dihukum berat, yakni 15 tahun penjara. ""Yang kedua buktinya proses hukum berjalan. Yang ketiga pak Setya Novanto sudah dihukum divonis dihukum berat 15 tahun,"" ujarnya. Jokowi lalu bertanya-tanya kenapa cerita Agus Rahardjo harus diramaikan. Dia bertanya apa kepentingan di balik mencuatnya cerita itu. ""Terus untuk apa diramaikan itu? kepentingan apa diramaikan itu? Untuk kepentingan apa?"" kata Jokowi. Dia juga pertemuan dengan Agus untuk dicek ke Kementerian Sekretariat Negara (Kemensetneg). Menurut dia, pertemuan tersebut tidak ada dalam agenda kepresidenan. ""Saya suruh cek, saya sehari kan berapa puluh pertemuan. Saya suruh cek di Setneg, nggak ada (pertemuan),"" ujar Jokowi. ""Agenda yang di Setneg nggak ada. Tolong dicek lagi aja,"" lanjut Jokowi ketika ditanya betul tidaknya ada pertemuan antara dirinya dan Agus Rahardjo. ",0
